date,version,cash,receivable,equity,wealth,cash_credit,receivable_credit,receivable_settled,stock_shares
2023-03-29,E22_v3_recv_pay_tax10,0.0,0.0,107800.0,107800.0,0.0,0.0,0.0,4000.0
2023-03-30,E22_v3_recv_pay_tax10,0.0,0.0,107400.0,107400.0,0.0,0.0,0.0,4000.0
2023-03-31,E22_v3_recv_pay_tax10,0.0,0.0,107900.0,107900.0,0.0,0.0,0.0,4000.0
2023-04-06,E22_v3_recv_pay_tax10,0.0,0.0,108300.0,108300.0,0.0,0.0,0.0,4000.0
2023-04-07,E22_v3_recv_pay_tax10,0.0,0.0,107950.0,107950.0,0.0,0.0,0.0,4000.0
2023-04-10,E22_v3_recv_pay_tax10,0.0,0.0,108350.0,108350.0,0.0,0.0,0.0,4000.0
2023-04-11,E22_v3_recv_pay_tax10,0.0,0.0,108900.0,108900.0,0.0,0.0,0.0,4000.0
2023-04-12,E22_v3_recv_pay_tax10,0.0,0.0,108800.0,108800.0,0.0,0.0,0.0,4000.0
2023-04-13,E22_v3_recv_pay_tax10,0.0,0.0,109250.0,109250.0,0.0,0.0,0.0,4000.0
2023-04-14,E22_v3_recv_pay_tax10,0.0,0.0,109700.0,109700.0,0.0,0.0,0.0,4000.0
2023-04-17,E22_v3_recv_pay_tax10,0.0,0.0,109450.0,109450.0,0.0,0.0,0.0,4000.0
2023-04-18,E22_v3_recv_pay_tax10,0.0,0.0,110400.0,110400.0,0.0,0.0,0.0,4000.0
2023-04-19,E22_v3_recv_pay_tax10,0.0,0.0,110300.0,110300.0,0.0,0.0,0.0,4000.0
2023-04-20,E22_v3_recv_pay_tax10,0.0,0.0,109850.0,109850.0,0.0,0.0,0.0,4000.0
2023-04-21,E22_v3_recv_pay_tax10,0.0,0.0,110100.0,110100.0,0.0,0.0,0.0,4000.0
2023-04-24,E22_v3_recv_pay_tax10,0.0,0.0,110400.0,110400.0,0.0,0.0,0.0,4000.0
2023-04-25,E22_v3_recv_pay_tax10,0.0,0.0,110150.0,110150.0,0.0,0.0,0.0,4000.0
2023-04-26,E22_v3_recv_pay_tax10,0.0,0.0,110600.0,110600.0,0.0,0.0,0.0,4000.0
2023-04-27,E22_v3_recv_pay_tax10,0.0,0.0,110250.0,110250.0,0.0,0.0,0.0,4000.0
2023-04-28,E22_v3_recv_pay_tax10,0.0,0.0,109800.0,109800.0,0.0,0.0,0.0,4000.0
2023-05-02,E22_v3_recv_pay_tax10,0.0,0.0,110400.0,110400.0,0.0,0.0,0.0,4000.0
2023-05-03,E22_v3_recv_pay_tax10,0.0,0.0,110000.0,110000.0,0.0,0.0,0.0,4000.0
2023-05-04,E22_v3_recv_pay_tax10,0.0,0.0,110450.0,110450.0,0.0,0.0,0.0,4000.0
2023-05-05,E22_v3_recv_pay_tax10,0.0,0.0,110550.0,110550.0,0.0,0.0,0.0,4000.0
2023-05-08,E22_v3_recv_pay_tax10,0.0,0.0,111000.0,111000.0,0.0,0.0,0.0,4000.0
2023-05-09,E22_v3_recv_pay_tax10,0.0,0.0,111450.0,111450.0,0.0,0.0,0.0,4000.0
2023-05-10,E22_v3_recv_pay_tax10,0.0,0.0,111850.0,111850.0,0.0,0.0,0.0,4000.0
2023-05-11,E22_v3_recv_pay_tax10,0.0,0.0,111700.0,111700.0,0.0,0.0,0.0,4000.0
2023-05-12,E22_v3_recv_pay_tax10,0.0,0.0,110600.0,110600.0,0.0,0.0,0.0,4000.0
2023-05-15,E22_v3_recv_pay_tax10,0.0,0.0,111150.0,111150.0,0.0,0.0,0.0,4000.0
2023-05-16,E22_v3_recv_pay_tax10,0.0,0.0,112300.0,112300.0,0.0,0.0,0.0,4000.0
2023-05-17,E22_v3_recv_pay_tax10,0.0,0.0,113750.0,113750.0,0.0,0.0,0.0,4000.0
2023-05-18,E22_v3_recv_pay_tax10,0.0,0.0,114600.0,114600.0,0.0,0.0,0.0,4000.0
2023-05-19,E22_v3_recv_pay_tax10,0.0,0.0,115050.0,115050.0,0.0,0.0,0.0,4000.0
2023-05-22,E22_v3_recv_pay_tax10,0.0,0.0,115050.0,115050.0,0.0,0.0,0.0,4000.0
2023-05-23,E22_v3_recv_pay_tax10,0.0,0.0,115200.0,115200.0,0.0,0.0,0.0,4000.0
2023-05-24,E22_v3_recv_pay_tax10,0.0,0.0,114800.0,114800.0,0.0,0.0,0.0,4000.0
2023-05-26,E22_v3_recv_pay_tax10,0.0,0.0,114150.0,114150.0,0.0,0.0,0.0,4000.0
2023-05-29,E22_v3_recv_pay_tax10,0.0,0.0,114500.0,114500.0,0.0,0.0,0.0,4000.0
2023-05-30,E22_v3_recv_pay_tax10,0.0,0.0,114650.0,114650.0,0.0,0.0,0.0,4000.0
2023-05-31,E22_v3_recv_pay_tax10,0.0,0.0,114100.0,114100.0,0.0,0.0,0.0,4000.0
2023-06-01,E22_v3_recv_pay_tax10,0.0,0.0,113600.0,113600.0,0.0,0.0,0.0,4000.0
2023-06-02,E22_v3_recv_pay_tax10,0.0,0.0,114200.0,114200.0,0.0,0.0,0.0,4000.0
2023-06-05,E22_v3_recv_pay_tax10,0.0,0.0,115000.0,115000.0,0.0,0.0,0.0,4000.0
2023-06-06,E22_v3_recv_pay_tax10,0.0,0.0,114850.0,114850.0,0.0,0.0,0.0,4000.0
2023-06-07,E22_v3_recv_pay_tax10,0.0,0.0,115650.0,115650.0,0.0,0.0,0.0,4000.0
2023-06-08,E22_v3_recv_pay_tax10,0.0,0.0,116000.0,116000.0,0.0,0.0,0.0,4000.0
2023-06-09,E22_v3_recv_pay_tax10,0.0,0.0,116200.0,116200.0,0.0,0.0,0.0,4000.0
2023-06-12,E22_v3_recv_pay_tax10,0.0,0.0,115950.0,115950.0,0.0,0.0,0.0,4000.0
2023-06-13,E22_v3_recv_pay_tax10,0.0,0.0,116350.0,116350.0,0.0,0.0,0.0,4000.0
2023-06-14,E22_v3_recv_pay_tax10,0.0,0.0,115900.0,115900.0,0.0,0.0,0.0,4000.0
2023-06-15,E22_v3_recv_pay_tax10,0.0,0.0,115600.0,115600.0,0.0,0.0,0.0,4000.0
2023-06-16,E22_v3_recv_pay_tax10,0.0,0.0,114600.0,114600.0,0.0,0.0,0.0,4000.0
2023-06-19,E22_v3_recv_pay_tax10,0.0,0.0,115250.0,115250.0,0.0,0.0,0.0,4000.0
2023-06-20,E22_v3_recv_pay_tax10,0.0,0.0,115600.0,115600.0,0.0,0.0,0.0,4000.0
2023-06-21,E22_v3_recv_pay_tax10,0.0,0.0,116200.0,116200.0,0.0,0.0,0.0,4000.0
2023-06-26,E22_v3_recv_pay_tax10,0.0,0.0,115800.0,115800.0,0.0,0.0,0.0,4000.0
2023-06-27,E22_v3_recv_pay_tax10,0.0,0.0,115550.0,115550.0,0.0,0.0,0.0,4000.0
2023-06-28,E22_v3_recv_pay_tax10,0.0,0.0,115900.0,115900.0,0.0,0.0,0.0,4000.0
2023-06-29,E22_v3_recv_pay_tax10,0.0,0.0,116450.0,116450.0,0.0,0.0,0.0,4000.0
2023-06-30,E22_v3_recv_pay_tax10,0.0,0.0,116100.0,116100.0,0.0,0.0,0.0,4000.0
2023-07-03,E22_v3_recv_pay_tax10,0.0,0.0,116350.0,116350.0,0.0,0.0,0.0,4000.0
2023-07-04,E22_v3_recv_pay_tax10,0.0,0.0,116550.0,116550.0,0.0,0.0,0.0,4000.0
2023-07-05,E22_v3_recv_pay_tax10,0.0,0.0,116150.0,116150.0,0.0,0.0,0.0,4000.0
2023-07-06,E22_v3_recv_pay_tax10,0.0,0.0,114150.0,114150.0,0.0,0.0,0.0,4000.0
2023-07-07,E22_v3_recv_pay_tax10,0.0,0.0,113550.0,113550.0,0.0,0.0,0.0,4000.0
2023-07-10,E22_v3_recv_pay_tax10,0.0,0.0,113400.0,113400.0,0.0,0.0,0.0,4000.0
2023-07-11,E22_v3_recv_pay_tax10,0.0,0.0,115300.0,115300.0,0.0,0.0,0.0,4000.0
2023-07-12,E22_v3_recv_pay_tax10,0.0,0.0,116100.0,116100.0,0.0,0.0,0.0,4000.0
2023-07-13,E22_v3_recv_pay_tax10,0.0,0.0,115900.0,115900.0,0.0,0.0,0.0,4000.0
2023-07-14,E22_v3_recv_pay_tax10,0.0,0.0,117400.0,117400.0,0.0,0.0,0.0,4000.0
2023-07-17,E22_v3_recv_pay_tax10,0.0,0.0,117800.0,117800.0,0.0,0.0,0.0,4000.0
2023-07-18,E22_v3_recv_pay_tax10,0.0,0.0,118200.0,118200.0,0.0,0.0,0.0,4000.0
2023-07-19,E22_v3_recv_pay_tax10,0.0,0.0,117450.0,117450.0,0.0,0.0,0.0,4000.0
2023-07-20,E22_v3_recv_pay_tax10,0.0,0.0,118400.0,118400.0,0.0,0.0,0.0,4000.0
2023-07-21,E22_v3_recv_pay_tax10,0.0,0.0,117900.0,117900.0,0.0,0.0,0.0,4000.0
2023-07-24,E22_v3_recv_pay_tax10,0.0,0.0,117150.0,117150.0,0.0,0.0,0.0,4000.0
2023-07-25,E22_v3_recv_pay_tax10,0.0,0.0,118000.0,118000.0,0.0,0.0,0.0,4000.0
2023-07-26,E22_v3_recv_pay_tax10,0.0,0.0,119500.0,119500.0,0.0,0.0,0.0,4000.0
2023-07-27,E22_v3_recv_pay_tax10,0.0,0.0,120350.0,120350.0,0.0,0.0,0.0,4000.0
2023-07-28,E22_v3_recv_pay_tax10,0.0,0.0,120300.0,120300.0,0.0,0.0,0.0,4000.0
2023-07-31,E22_v3_recv_pay_tax10,0.0,0.0,120950.0,120950.0,0.0,0.0,0.0,4000.0
2023-08-01,E22_v3_recv_pay_tax10,0.0,0.0,121900.0,121900.0,0.0,0.0,0.0,4000.0
2023-08-02,E22_v3_recv_pay_tax10,0.0,0.0,119650.0,119650.0,0.0,0.0,0.0,4000.0
2023-08-04,E22_v3_recv_pay_tax10,0.0,0.0,119750.0,119750.0,0.0,0.0,0.0,4000.0
2023-08-07,E22_v3_recv_pay_tax10,0.0,0.0,120600.0,120600.0,0.0,0.0,0.0,4000.0
2023-08-08,E22_v3_recv_pay_tax10,0.0,0.0,120000.0,120000.0,0.0,0.0,0.0,4000.0
2023-08-09,E22_v3_recv_pay_tax10,0.0,450.0,120642.5,121092.5,0.0,450.0,0.0,4050.0
2023-08-10,E22_v3_recv_pay_tax10,0.0,1566.0,119144.8,120710.8,0.0,1116.0,0.0,4058.0
2023-08-11,E22_v3_recv_pay_tax10,0.0,2286.0,117247.2,119533.2,0.0,720.0,0.0,4088.0
2023-08-14,E22_v3_recv_pay_tax10,0.0,2286.0,115606.9,117892.9,0.0,0.0,0.0,4088.0
2023-08-15,E22_v3_recv_pay_tax10,0.0,2286.0,114332.8,116618.8,0.0,0.0,0.0,4088.0
2023-08-16,E22_v3_recv_pay_tax10,0.0,2286.0,112446.9,114732.9,0.0,0.0,0.0,4088.0
2023-08-17,E22_v3_recv_pay_tax10,0.0,2817.0,111335.7,114152.7,0.0,531.0,0.0,4088.0
2023-08-18,E22_v3_recv_pay_tax10,0.0,2817.0,111649.1,114466.1,0.0,0.0,0.0,4088.0
2023-08-21,E22_v3_recv_pay_tax10,0.0,2817.0,111804.8,114621.8,0.0,0.0,0.0,4088.0
2023-08-22,E22_v3_recv_pay_tax10,0.0,2817.0,111659.9,114476.9,0.0,0.0,0.0,4088.0
2023-08-23,E22_v3_recv_pay_tax10,0.0,2817.0,111401.4,114218.4,0.0,0.0,0.0,4088.0
2023-08-24,E22_v3_recv_pay_tax10,0.0,2817.0,112115.3,114932.3,0.0,0.0,0.0,4088.0
2023-08-25,E22_v3_recv_pay_tax10,0.0,2817.0,111292.7,114109.7,0.0,0.0,0.0,4088.0
2023-08-28,E22_v3_recv_pay_tax10,0.0,2817.0,112461.1,115278.1,0.0,0.0,0.0,4088.0
2023-08-29,E22_v3_recv_pay_tax10,0.0,2817.0,112866.3,115683.3,0.0,0.0,0.0,4088.0
2023-08-30,E22_v3_recv_pay_tax10,0.0,2817.0,113075.1,115892.1,0.0,0.0,0.0,4088.0
2023-08-31,E22_v3_recv_pay_tax10,720.0,2097.0,111338.7,114155.7,720.0,0.0,720.0,4088.0
2023-09-01,E22_v3_recv_pay_tax10,720.0,2097.0,111799.0,114616.0,0.0,0.0,0.0,4088.0
2023-09-04,E22_v3_recv_pay_tax10,720.0,2097.0,112307.6,115124.6,0.0,0.0,0.0,4088.0
2023-09-05,E22_v3_recv_pay_tax10,720.0,2097.0,111951.0,114768.0,0.0,0.0,0.0,4088.0
2023-09-06,E22_v3_recv_pay_tax10,720.0,2097.0,110931.4,113748.4,0.0,0.0,0.0,4088.0
2023-09-07,E22_v3_recv_pay_tax10,720.0,2097.0,111337.8,114154.8,0.0,0.0,0.0,4088.0
2023-09-08,E22_v3_recv_pay_tax10,1251.0,1566.0,111690.3,114507.3,531.0,0.0,531.0,4088.0
2023-09-11,E22_v3_recv_pay_tax10,1251.0,1566.0,112095.1,114912.1,0.0,0.0,0.0,4088.0
2023-09-12,E22_v3_recv_pay_tax10,1701.0,1116.0,112857.4,115674.4,450.0,0.0,450.0,4088.0
2023-09-13,E22_v3_recv_pay_tax10,1701.0,1116.0,112907.8,115724.8,0.0,0.0,0.0,4088.0
2023-09-14,E22_v3_recv_pay_tax10,1701.0,1116.0,114790.5,117607.5,0.0,0.0,0.0,4088.0
2023-09-15,E22_v3_recv_pay_tax10,2817.0,0.0,114277.4,117094.4,1116.0,0.0,1116.0,4088.0
2023-09-18,E22_v3_recv_pay_tax10,2817.0,0.0,114580.3,117397.3,0.0,0.0,0.0,4088.0
2023-09-19,E22_v3_recv_pay_tax10,2817.0,0.0,114375.4,117192.4,0.0,0.0,0.0,4088.0
2023-09-20,E22_v3_recv_pay_tax10,2817.0,0.0,114267.8,117084.8,0.0,0.0,0.0,4088.0
2023-09-21,E22_v3_recv_pay_tax10,2817.0,0.0,112578.2,115395.2,0.0,0.0,0.0,4088.0
2023-09-22,E22_v3_recv_pay_tax10,2817.0,0.0,113236.9,116053.9,0.0,0.0,0.0,4088.0
2023-09-25,E22_v3_recv_pay_tax10,2817.0,0.0,113903.5,116720.5,0.0,0.0,0.0,4088.0
2023-09-26,E22_v3_recv_pay_tax10,2817.0,0.0,112876.8,115693.8,0.0,0.0,0.0,4088.0
2023-09-27,E22_v3_recv_pay_tax10,2817.0,0.0,112571.6,115388.6,0.0,0.0,0.0,4088.0
2023-09-28,E22_v3_recv_pay_tax10,2817.0,0.0,112728.1,115545.1,0.0,0.0,0.0,4088.0
2023-10-02,E22_v3_recv_pay_tax10,2817.0,0.0,112729.8,115546.8,0.0,0.0,0.0,4088.0
2023-10-03,E22_v3_recv_pay_tax10,2817.0,0.0,112368.2,115185.2,0.0,0.0,0.0,4088.0
2023-10-04,E22_v3_recv_pay_tax10,2817.0,0.0,110479.8,113296.8,0.0,0.0,0.0,4088.0
2023-10-05,E22_v3_recv_pay_tax10,2817.0,0.0,111651.0,114468.0,0.0,0.0,0.0,4088.0
2023-10-06,E22_v3_recv_pay_tax10,2817.0,0.0,112629.0,115446.0,0.0,0.0,0.0,4088.0
2023-10-11,E22_v3_recv_pay_tax10,2817.0,0.0,114868.5,117685.5,0.0,0.0,0.0,4088.0
2023-10-12,E22_v3_recv_pay_tax10,2817.0,0.0,115781.6,118598.6,0.0,0.0,0.0,4088.0
2023-10-13,E22_v3_recv_pay_tax10,2817.0,0.0,114506.5,117323.5,0.0,0.0,0.0,4088.0
2023-10-16,E22_v3_recv_pay_tax10,2817.0,0.0,115120.4,117937.4,0.0,0.0,0.0,4088.0
2023-10-17,E22_v3_recv_pay_tax10,2817.0,0.0,114812.0,117629.0,0.0,0.0,0.0,4088.0
2023-10-18,E22_v3_recv_pay_tax10,2817.0,0.0,114761.8,117578.8,0.0,0.0,0.0,4088.0
2023-10-19,E22_v3_recv_pay_tax10,2817.0,0.0,113531.3,116348.3,0.0,0.0,0.0,4088.0
2023-10-20,E22_v3_recv_pay_tax10,2817.0,0.0,112061.0,114878.0,0.0,0.0,0.0,4088.0
2023-10-23,E22_v3_recv_pay_tax10,2817.0,0.0,111241.8,114058.8,0.0,0.0,0.0,4088.0
2023-10-24,E22_v3_recv_pay_tax10,2817.0,0.0,111240.5,114057.5,0.0,0.0,0.0,4088.0
2023-10-25,E22_v3_recv_pay_tax10,2817.0,0.0,110785.8,113602.8,0.0,0.0,0.0,4088.0
2023-10-26,E22_v3_recv_pay_tax10,2817.0,0.0,109921.7,112738.7,0.0,0.0,0.0,4088.0
2023-10-27,E22_v3_recv_pay_tax10,2817.0,0.0,111040.6,113857.6,0.0,0.0,0.0,4088.0
2023-10-30,E22_v3_recv_pay_tax10,2817.0,0.0,110174.4,112991.4,0.0,0.0,0.0,4088.0
2023-10-31,E22_v3_recv_pay_tax10,2817.0,0.0,110378.1,113195.1,0.0,0.0,0.0,4088.0
2023-11-01,E22_v3_recv_pay_tax10,2817.0,0.0,110790.2,113607.2,0.0,0.0,0.0,4088.0
2023-11-02,E22_v3_recv_pay_tax10,2817.0,0.0,112617.9,115434.9,0.0,0.0,0.0,4088.0
2023-11-03,E22_v3_recv_pay_tax10,2817.0,0.0,113892.0,116709.0,0.0,0.0,0.0,4088.0
2023-11-06,E22_v3_recv_pay_tax10,2817.0,0.0,114657.9,117474.9,0.0,0.0,0.0,4088.0
2023-11-07,E22_v3_recv_pay_tax10,2817.0,0.0,114501.8,117318.8,0.0,0.0,0.0,4088.0
2023-11-08,E22_v3_recv_pay_tax10,2817.0,0.0,114451.8,117268.8,0.0,0.0,0.0,4088.0
2023-11-09,E22_v3_recv_pay_tax10,2817.0,0.0,114247.8,117064.8,0.0,0.0,0.0,4088.0
2023-11-10,E22_v3_recv_pay_tax10,2817.0,0.0,114300.2,117117.2,0.0,0.0,0.0,4088.0
2023-11-13,E22_v3_recv_pay_tax10,2817.0,0.0,114555.0,117372.0,0.0,0.0,0.0,4088.0
2023-11-14,E22_v3_recv_pay_tax10,2817.0,0.0,114811.9,117628.9,0.0,0.0,0.0,4088.0
2023-11-15,E22_v3_recv_pay_tax10,2817.0,0.0,116345.7,119162.7,0.0,0.0,0.0,4088.0
2023-11-16,E22_v3_recv_pay_tax10,2817.0,0.0,117163.6,119980.6,0.0,0.0,0.0,4088.0
2023-11-17,E22_v3_recv_pay_tax10,2817.0,0.0,117262.6,120079.6,0.0,0.0,0.0,4088.0
2023-11-20,E22_v3_recv_pay_tax10,2817.0,0.0,117159.6,119976.6,0.0,0.0,0.0,4088.0
2023-11-21,E22_v3_recv_pay_tax10,2817.0,0.0,118844.3,121661.3,0.0,0.0,0.0,4088.0
2023-11-22,E22_v3_recv_pay_tax10,2817.0,0.0,118324.8,121141.8,0.0,0.0,0.0,4088.0
2023-11-23,E22_v3_recv_pay_tax10,2817.0,0.0,118017.1,120834.1,0.0,0.0,0.0,4088.0
2023-11-24,E22_v3_recv_pay_tax10,2817.0,0.0,118020.5,120837.5,0.0,0.0,0.0,4088.0
2023-11-27,E22_v3_recv_pay_tax10,2817.0,0.0,117764.5,120581.5,0.0,0.0,0.0,4088.0
2023-11-28,E22_v3_recv_pay_tax10,2817.0,0.0,118582.7,121399.7,0.0,0.0,0.0,4088.0
2023-11-29,E22_v3_recv_pay_tax10,2817.0,0.0,117873.2,120690.2,0.0,0.0,0.0,4088.0
2023-11-30,E22_v3_recv_pay_tax10,2817.0,0.0,118894.5,121711.5,0.0,0.0,0.0,4088.0
2023-12-01,E22_v3_recv_pay_tax10,2817.0,0.0,116957.2,119774.2,0.0,0.0,0.0,4088.0
2023-12-04,E22_v3_recv_pay_tax10,2817.0,0.0,117470.0,120287.0,0.0,0.0,0.0,4088.0
2023-12-05,E22_v3_recv_pay_tax10,2817.0,0.0,117414.6,120231.6,0.0,0.0,0.0,4088.0
2023-12-06,E22_v3_recv_pay_tax10,2817.0,0.0,118534.0,121351.0,0.0,0.0,0.0,4088.0
2023-12-07,E22_v3_recv_pay_tax10,2817.0,0.0,117673.0,120490.0,0.0,0.0,0.0,4088.0
2023-12-08,E22_v3_recv_pay_tax10,2817.0,0.0,118179.5,120996.5,0.0,0.0,0.0,4088.0
2023-12-11,E22_v3_recv_pay_tax10,2817.0,0.0,117770.2,120587.2,0.0,0.0,0.0,4088.0
2023-12-12,E22_v3_recv_pay_tax10,2817.0,0.0,118121.9,120938.9,0.0,0.0,0.0,4088.0
2023-12-13,E22_v3_recv_pay_tax10,2817.0,0.0,117458.2,120275.2,0.0,0.0,0.0,4088.0
2023-12-14,E22_v3_recv_pay_tax10,2817.0,0.0,118886.9,121703.9,0.0,0.0,0.0,4088.0
2023-12-15,E22_v3_recv_pay_tax10,2817.0,0.0,118172.8,120989.8,0.0,0.0,0.0,4088.0
2023-12-18,E22_v3_recv_pay_tax10,2817.0,0.0,118072.4,120889.4,0.0,0.0,0.0,4088.0
2023-12-19,E22_v3_recv_pay_tax10,2817.0,0.0,117714.2,120531.2,0.0,0.0,0.0,4088.0
2023-12-20,E22_v3_recv_pay_tax10,2817.0,0.0,116334.5,119151.5,0.0,0.0,0.0,4088.0
2023-12-21,E22_v3_recv_pay_tax10,2817.0,0.0,115517.9,118334.9,0.0,0.0,0.0,4088.0
2023-12-22,E22_v3_recv_pay_tax10,2817.0,0.0,115671.8,118488.8,0.0,0.0,0.0,4088.0
2023-12-25,E22_v3_recv_pay_tax10,2817.0,0.0,116225.9,119042.9,0.0,0.0,0.0,4088.0
2023-12-26,E22_v3_recv_pay_tax10,2817.0,0.0,116892.9,119709.9,0.0,0.0,0.0,4088.0
2023-12-27,E22_v3_recv_pay_tax10,2817.0,0.0,117455.5,120272.5,0.0,0.0,0.0,4088.0
2023-12-28,E22_v3_recv_pay_tax10,2817.0,0.0,118379.6,121196.6,0.0,0.0,0.0,4088.0
2023-12-29,E22_v3_recv_pay_tax10,2817.0,0.0,118120.6,120937.6,0.0,0.0,0.0,4088.0
