date,nav,drawdown
2023-07-11,1.3292705955307442,-0.01631807336295288
2023-07-12,1.3599098436983104,0.0
2023-07-13,1.3997386106253389,0.0
2023-07-14,1.421804670299532,0.0
2023-07-17,1.436089617715337,0.0
2023-07-18,1.4552817098618753,0.0
2023-07-19,1.4412191158099061,-0.00966314216462183
2023-07-20,1.4053856573850236,-0.03428618125186733
2023-07-21,1.3930645637258485,-0.04275264762444653
2023-07-24,1.429317993794856,-0.017841024106242442
2023-07-25,1.4524360457351255,-0.001955404309327724
2023-07-26,1.4483586764235414,-0.004757177522000888
2023-07-27,1.4623254987071168,0.0
2023-07-28,1.4637951391115815,0.0
2023-07-31,1.5093518917962427,0.0
2023-08-01,1.4782713184116174,-0.020591999489023793
2023-08-02,1.4816026297709146,-0.018384885708994214
2023-08-04,1.440044122165126,-0.04591889406825822
2023-08-07,1.460106888997334,-0.03262658831685916
2023-08-08,1.4759362729757322,-0.022139051206106375
2023-08-09,1.4554394972187397,-0.0357189035045653
2023-08-10,1.4511254804772067,-0.038577095000518535
2023-08-11,1.4392313365186076,-0.046457393838216454
2023-08-14,1.4267955674667783,-0.054696538811248474
2023-08-15,1.4435025003983752,-0.04362759390687998
2023-08-16,1.428474092162407,-0.05358445573456361
2023-08-17,1.4289212620499003,-0.0532881895756091
2023-08-18,1.4407220537785554,-0.04546973995309511
2023-08-21,1.4347361645112309,-0.04943560722358353
2023-08-22,1.441876571061976,-0.04470483066342201
2023-08-23,1.4388791506307608,-0.0466907296757777
2023-08-24,1.4734233776119412,-0.02380393490715005
2023-08-25,1.449006387235734,-0.039981070609513836
2023-08-28,1.45108171795839,-0.03860608924570064
2023-08-29,1.4501791047401604,-0.03920410301779409
2023-08-30,1.4723155094916387,-0.024537937445805236
2023-08-31,1.4560153585841205,-0.035337374605631466
2023-09-01,1.4653971238005061,-0.029121617188571647
2023-09-04,1.4616391980131258,-0.0316113783952231
2023-09-05,1.4658691776093624,-0.028808864535315615
2023-09-06,1.48404353953073,-0.0167676950637361
2023-09-07,1.4711910739144756,-0.025282916521443433
2023-09-08,1.4681176372023867,-0.02731917905822756
2023-09-11,1.4705541237627577,-0.02570491894193916
2023-09-12,1.4508306113621696,-0.038772456411359735
2023-09-13,1.451367670234577,-0.03841663556181063
2023-09-14,1.4589230673471625,-0.03341091280514186
2023-09-15,1.47161354702711,-0.025003012865489782
2023-09-18,1.4589568285785326,-0.03338854477317166
2023-09-19,1.455657398037559,-0.03557453636261276
2023-09-20,1.4441407264044883,-0.043204746186886966
2023-09-21,1.4235980862216617,-0.05681498531964435
2023-09-22,1.3999378711587587,-0.07249073011547569
2023-09-25,1.4175316875785728,-0.06083419295178205
2023-09-26,1.4187890530020537,-0.060001143064399964
2023-09-27,1.4017913189754505,-0.071262754169796
2023-09-28,1.4110905050795286,-0.06510170838940388
2023-10-02,1.4198361876914218,-0.05930737861155122
2023-10-03,1.4235716193177654,-0.05683252059689825
2023-10-04,1.4028076557327287,-0.070589394456397
2023-10-05,1.4087272208570096,-0.06666746931988277
2023-10-06,1.4231285590532914,-0.057126063982560815
2023-10-11,1.4279818590697302,-0.053910577890273204
2023-10-12,1.4359448583101717,-0.04863480404076692
2023-10-13,1.4369450276672946,-0.04797215581237224
2023-10-16,1.4322617535744324,-0.051074993605412455
2023-10-17,1.4401310118495674,-0.04586132652227126
2023-10-18,1.4286149903195038,-0.05349110562988457
2023-10-19,1.418965521251514,-0.0598842264921815
2023-10-20,1.4151016143659485,-0.06244420399415895
2023-10-23,1.406173722999858,-0.06835925363540962
2023-10-24,1.3980170070718956,-0.07376337176869352
2023-10-25,1.4033428652233264,-0.07023479888891748
2023-10-26,1.3870648897595435,-0.08101954401843858
2023-10-27,1.3921285821547484,-0.07766466539621164
2023-10-30,1.3979659242003433,-0.07379721601126543
2023-10-31,1.4055011580962653,-0.06880485211197984
2023-11-01,1.4005539198311905,-0.07208257567794507
2023-11-02,1.4201003899379643,-0.05913233510580651
2023-11-03,1.4422170670171932,-0.044479239827336814
2023-11-06,1.459270568683956,-0.033180680651406114
2023-11-07,1.456120427617301,-0.03526776258622655
2023-11-08,1.4509328174228482,-0.03870474121437084
2023-11-09,1.4542854717162887,-0.0364834869716304
2023-11-10,1.4518299227940636,-0.03811037658933436
2023-11-13,1.473469898918747,-0.023773112865544954
2023-11-14,1.4748973886930787,-0.022827349467300473
2023-11-15,1.4879321031351112,-0.014191381597329467
2023-11-16,1.4860636059300194,-0.01542932830495114
2023-11-17,1.4821442333805772,-0.018026053807297604
2023-11-20,1.4877740265848558,-0.01429611300629674
2023-11-21,1.495705325599901,-0.009041341698059036
2023-11-22,1.4985349992318984,-0.0071665809829618565
2023-11-23,1.5016262363788642,-0.005118525016843178
2023-11-24,1.5066431886894267,-0.0017946133844192191
2023-11-27,1.5103792599305468,0.0
2023-11-28,1.508359587409171,-0.0013371956136821739
2023-11-29,1.5173665105227498,0.0
2023-11-30,1.5193068826915856,0.0
2023-12-01,1.5137615148535517,-0.0036499326773336005
2023-12-04,1.522241529941414,0.0
2023-12-05,1.5166084251494816,-0.0037005328531204418
2023-12-06,1.5118708325885233,-0.006812780461514456
2023-12-07,1.5081930099174155,-0.00922883770260774
2023-12-08,1.509701883974401,-0.008237619142801633
2023-12-11,1.5155960208381627,-0.004365607541601535
2023-12-12,1.5234610329814624,0.0
2023-12-13,1.5243907167787407,0.0
2023-12-14,1.5418098310107091,0.0
2023-12-15,1.5630005246054772,0.0
2023-12-18,1.5554883942440647,-0.004806223826002043
2023-12-19,1.5587898667502775,-0.0026939580562601595
2023-12-20,1.5619362788684295,-0.0006808991553706178
2023-12-21,1.5466705824120361,-0.010447816194791737
2023-12-22,1.5501777107794834,-0.008203972822869332
2023-12-25,1.5474140066567486,-0.009972177042399166
2023-12-26,1.5555078850604835,-0.004793753698121739
2023-12-27,1.56854231546104,0.0
2023-12-28,1.5817037517786923,0.0
2023-12-29,1.5753065193310083,-0.004044519993386841
2024-01-02,1.5832719362796535,0.0
2024-01-03,1.5601696660972089,-0.01459147329847199
2024-01-04,1.5541951329976404,-0.01836500895123372
2024-01-05,1.55415111712633,-0.01839280952692879
2024-01-08,1.5528224517373808,-0.019231999156015145
2024-01-09,1.5546376053262863,-0.018085541906750158
2024-01-10,1.5357086408413019,-0.03004114097425048
2024-01-11,1.532104418815936,-0.03231758000078622
2024-01-12,1.5330523646458896,-0.03171885415449793
2024-01-15,1.552930195040138,-0.019163948115452634
2024-01-16,1.5387364235165704,-0.028128783023674275
2024-01-17,1.5190836111179644,-0.0405415669228103
2024-01-18,1.499583277956375,-0.05285804441145392
2024-01-19,1.515939807215096,-0.04252720427974832
2024-01-22,1.5237127702496873,-0.03761777409502831
2024-01-23,1.5301471243549989,-0.03355381391366441
2024-01-24,1.5410276401288479,-0.026681642731614774
2024-01-25,1.5428888754340004,-0.02550608011188804
2024-01-26,1.537581570256958,-0.028858192314112463
2024-01-29,1.5383759497899852,-0.028356459469094264
2024-01-30,1.5487958443662921,-0.021775218219538872
2024-01-31,1.5355439097056567,-0.030145185726052404
2024-02-01,1.5286841067586585,-0.03447786085899085
2024-02-02,1.5364051161327739,-0.029601244784901892
2024-02-05,1.5226317942797822,-0.038300522235215295
2024-02-15,1.5625159356090301,-0.01310956140572761
2024-02-16,1.550474247509812,-0.020715133021879217
2024-02-19,1.5494217748333488,-0.02137987838390243
2024-02-20,1.5636243649261663,-0.01240947363701439
2024-02-21,1.5657905324689225,-0.011041314767321952
2024-02-22,1.572851382653183,-0.006581657507905181
2024-02-23,1.587527308789098,0.0
2024-02-26,1.5755948510546902,-0.007516379509407867
2024-02-27,1.5856598959668071,-0.0011763028024477373
2024-02-29,1.577114363111562,-0.006559223025573324
2024-03-01,1.5993288199393114,0.0
2024-03-04,1.5963119372296588,-0.0018863429909098395
2024-03-05,1.6090774364842684,0.0
2024-03-06,1.6098244139813238,0.0
2024-03-07,1.6363294950581981,0.0
2024-03-08,1.6715733867791671,0.0
2024-03-11,1.6639100370090965,-0.004584512909024396
2024-03-12,1.6616760049837551,-0.005920997470821532
2024-03-13,1.6983478492522734,0.0
2024-03-14,1.701373268302211,0.0
2024-03-15,1.680328266016107,-0.012369421030756333
2024-03-18,1.6861548219457858,-0.008944801614058195
2024-03-19,1.6859860029205642,-0.009044026768447844
2024-03-20,1.722441325492378,0.0
2024-03-21,1.727263027222516,0.0
2024-03-22,1.7340245306929054,0.0
2024-03-25,1.7294208479059896,-0.0026549121453756097
2024-03-26,1.7212578832237035,-0.007362437637546182
2024-03-27,1.7131575732621027,-0.012033830583967786
2024-03-28,1.7297318650522504,-0.002475550699931328
2024-03-29,1.7400011850243902,0.0
2024-04-01,1.7511824677605634,0.0
2024-04-02,1.7346826114008864,-0.009422122858948723
2024-04-03,1.7330543437121144,-0.010351933269199254
2024-04-08,1.7380971908279437,-0.007472252134498203
2024-04-09,1.7435995430785223,-0.0043301739376926385
2024-04-10,1.7500899156413854,-0.0006238939341227656
2024-04-11,1.7365233288412574,-0.008370994564633971
2024-04-12,1.7354201042230313,-0.009000982951644865
2024-04-15,1.7259247125212969,-0.014423257258603384
2024-04-16,1.693082084985077,-0.03317780062621689
2024-04-17,1.6700772573715519,-0.04631453996494728
2024-04-18,1.677024115174647,-0.042347587388052776
2024-04-19,1.670060630622562,-0.04632403454891887
2024-04-22,1.647267538976457,-0.05933986360484422
2024-04-23,1.6633205763660133,-0.05017289346604137
2024-04-24,1.6734015182801698,-0.044416244972953045
2024-04-25,1.674173748505648,-0.04397526852435607
2024-04-26,1.674493252492311,-0.0437928180986894
2024-04-29,1.6958394482673962,-0.03160322839683327
2024-04-30,1.7079817076518724,-0.02466947956824672
2024-05-02,1.6882830269960465,-0.03591826775478946
2024-05-03,1.7094419224976685,-0.023835634510590675
2024-05-06,1.7313384598493347,-0.011331776257790804
2024-05-07,1.7472321468275347,-0.002255802011357777
2024-05-08,1.7408129499374496,-0.005921437665130647
2024-05-09,1.740488939241211,-0.006106461614492575
2024-05-10,1.7372482854145244,-0.007957013390990753
2024-05-13,1.7522097529274725,0.0
2024-05-14,1.7436902773191865,-0.0048621322841356784
2024-05-15,1.7541815460086747,0.0
2024-05-16,1.7765806033070932,0.0
2024-05-17,1.7703122804620857,-0.0035283076001950686
2024-05-20,1.781210843678468,0.0
2024-05-21,1.7743966276045544,-0.0038256089098588353
2024-05-22,1.778352913014003,-0.0016044875734996245
2024-05-23,1.7899438972845334,0.0
2024-05-24,1.7766582087760503,-0.007422404986345277
2024-05-27,1.7999149172087894,0.0
2024-05-28,1.8253082416283426,0.0
2024-05-29,1.8178021620074334,-0.004112225787252788
2024-05-30,1.7789268944675873,-0.025410145039053145
2024-05-31,1.785593668435455,-0.021757735097639452
2024-06-03,1.8019048702984688,-0.012821599550219442
2024-06-04,1.7970863443192968,-0.015461441889874639
2024-06-05,1.790624120471237,-0.019001788501302186
2024-06-06,1.811705142073135,-0.007452494458181191
2024-06-07,1.820548474902512,-0.00260765092562365
2024-06-11,1.8149046359570222,-0.005699643180287928
2024-06-12,1.813759629859639,-0.006326937831826807
2024-06-13,1.8413329197788402,0.0
2024-06-14,1.8559875134590285,0.0
2024-06-17,1.864586104453664,0.0
2024-06-18,1.8786956098240823,0.0
2024-06-19,1.9028807705962778,0.0
2024-06-20,1.9220445415430825,0.0
2024-06-21,1.91900100352855,-0.0015834898457082192
2024-06-24,1.92856519083477,0.0
2024-06-25,1.9112684406626275,-0.00896871428269208
2024-06-26,1.9208247010061963,-0.004013600300036169
2024-06-27,1.8998969613346606,-0.014865055968214635
2024-06-28,1.9129239655776276,-0.008110291179927565
2024-07-01,1.917978401233801,-0.0054894642147858
2024-07-02,1.919315361247542,-0.004796223446936865
2024-07-03,1.9220988273352932,-0.0033529400666398868
2024-07-04,1.9451871050533018,0.0
2024-07-05,1.9647684723673329,0.0
2024-07-08,1.965185681560133,0.0
2024-07-09,2.001182472293671,0.0
2024-07-10,2.0093650343337384,0.0
2024-07-11,2.029241878844891,0.0
2024-07-12,2.0170252802161586,-0.006020277206030489
2024-07-15,2.020421448995693,-0.004346662633544218
2024-07-16,2.009777779582019,-0.009591808382129141
2024-07-17,2.0089439710355284,-0.010002704961380338
2024-07-18,1.9689246454149405,-0.02972402356701065
2024-07-19,1.9668730547358415,-0.030735036941259897
2024-07-22,1.9331715591628607,-0.04734296127217552
2024-07-23,1.920619563949916,-0.053528520196323925
2024-07-26,1.860599022664756,-0.08310633539464096
2024-07-29,1.9062684338376532,-0.06060068358003634
2024-07-30,1.875514319400343,-0.07575615358976062
2024-07-31,1.8745851397437834,-0.07621404856336944
2024-08-01,1.9220597139825077,-0.052818821639633584
2024-08-02,1.8694085301775825,-0.07876505523249433
2024-08-05,1.7751120238981861,-0.12523389034892363
2024-08-06,1.7747088393202617,-0.1254325776429952
2024-08-07,1.7626289043003849,-0.13138550772284996
2024-08-08,1.7928414029107602,-0.11649694321738391
2024-08-09,1.83932162514634,-0.0935917278657089
2024-08-12,1.8673835081087762,-0.07976297573172975
2024-08-13,1.8864292107513625,-0.07037735106020082
2024-08-14,1.9010532926847288,-0.06317067841766166
2024-08-15,1.9122337493725767,-0.05766100665087737
2024-08-16,1.9149234325658284,-0.056335544555258354
2024-08-19,1.9221201915471255,-0.05278901860567875
2024-08-20,1.9340602962277649,-0.04690499620050537
2024-08-21,1.9155219747378542,-0.05604058603983164
2024-08-22,1.9188652146997929,-0.05439305451744769
2024-08-23,1.8990873550312832,-0.06413948241975753
2024-08-26,1.9302007874625222,-0.048806942343781134
2024-08-27,1.9180984967795804,-0.054770889179843296
2024-08-28,1.9311854196339278,-0.048321720654996514
2024-08-29,1.9158321629319217,-0.055887726887208555
2024-08-30,1.9423876830812166,-0.04280130262889825
2024-09-02,1.9432228619985477,-0.04238973073791874
2024-09-03,1.940147294881024,-0.04390535445413846
2024-09-04,1.850063099987745,-0.08829838410349589
2024-09-05,1.87491525137776,-0.0760513712416474
2024-09-06,1.8630892420716623,-0.0818791680308747
2024-09-09,1.84123686884291,-0.09264790558580405
2024-09-10,1.869304700761545,-0.07881622183669257
2024-09-11,1.8590833534352047,-0.08385324942463035
2024-09-12,1.8939600463563193,-0.0666661938623001
2024-09-13,1.901449520770187,-0.06297541924743222
2024-09-16,1.90009579972721,-0.06364252604090492
2024-09-18,1.895879306460845,-0.06572039231713478
2024-09-19,1.889118765139872,-0.06905195243889872
2024-09-20,1.9260286579167625,-0.05086294640581768
2024-09-23,1.9279423029197786,-0.04991991195390433
2024-09-24,1.9353912808785614,-0.046249093784597184
2024-09-25,1.9696873822184215,-0.029348150778540805
2024-09-26,1.9797633827907106,-0.024382749326238518
2024-09-27,1.9866326442330828,-0.020997612485734174
2024-09-30,1.951056287940477,-0.03852945857243972
2024-10-01,1.9290121172361598,-0.049392712940551475
2024-10-04,1.9187242813779029,-0.054462505736328604
2024-10-07,1.930795783401054,-0.04851373139404924
2024-10-08,1.921902848965014,-0.05289612391647347
2024-10-09,1.938913639633237,-0.044513293438962376
2024-10-11,1.9375942999776377,-0.04516345726090676
2024-10-14,1.9445414610992755,-0.04173993185762048
2024-10-15,1.9574493229346899,-0.03537900368538993
2024-10-16,1.951499142638263,-0.038311222046571114
2024-10-17,1.970480995138351,-0.028957062398095368
2024-10-18,1.9859452547020773,-0.02133635452440963
2024-10-21,1.9924639002694307,-0.01812399939054854
2024-10-22,1.9749187860340016,-0.026770141784089208
2024-10-23,1.9794029923383105,-0.0245603478945301
2024-10-24,1.9654018690503845,-0.03146002970865469
2024-10-25,1.9647754460919695,-0.03176872773275197
2024-10-28,1.9846758505361402,-0.021961910392919393
2024-10-29,1.9636999150903285,-0.03229874389930831
2024-10-30,1.9563969829403691,-0.03589759144237026
2024-11-01,1.8811056920995388,-0.07300075377395421
2024-11-04,1.9314930144284814,-0.048170139516365285
2024-11-05,1.9385093952022556,-0.04471250302318974
2024-11-06,1.9545165763473604,-0.03682424617614655
2024-11-07,1.951306306315201,-0.03840625079847715
2024-11-08,1.9784423307580215,-0.025033756998838474
2024-11-11,1.9697181929262655,-0.02933296741959035
2024-11-12,1.9504297545641907,-0.03883821100989826
2024-11-13,1.9435299153606391,-0.04223841641443049
2024-11-14,1.9498637770033127,-0.039117121851813375
2024-11-15,1.942598800333446,-0.04269726512877059
2024-11-18,1.9389145158111796,-0.04451286166296187
2024-11-19,1.9338752664557446,-0.04699617792405908
2024-11-20,1.9438040319992547,-0.04210333313950243
2024-11-21,1.9264662715658867,-0.0506472926418744
2024-11-22,1.9407951278107665,-0.04358610570587629
2024-11-25,1.9660466374067578,-0.031142291166445846
2024-11-26,1.9525826520785436,-0.037777274146334916
2024-11-27,1.9471912704346814,-0.04043411939483299
2024-11-28,1.9303364494975739,-0.04874008878804392
2024-11-29,1.9022571171098839,-0.06257743990937681
2024-12-02,1.9287955077807946,-0.04949945697024227
2024-12-03,1.9622035867038194,-0.03303612686094959
2024-12-04,1.9589477432337712,-0.03464058983995211
2024-12-05,1.9726170157327898,-0.02790444239418799
2024-12-06,1.9658080337534087,-0.03125987382420414
2024-12-09,1.9727613164338322,-0.02783333174811531
2024-12-10,1.9761378846086566,-0.02616937625319604
2024-12-11,1.9569880158616761,-0.035606333447220195
2024-12-12,1.9681084295719304,-0.03012625055213214
2024-12-13,1.9650207530183126,-0.03164784173641
2024-12-16,1.9708549260272281,-0.02877279117208964
2024-12-17,1.9537742574770036,-0.037190057111794794
2024-12-18,1.954845134539989,-0.036662334382360995
2024-12-19,1.937900080009097,-0.045012770428229376
2024-12-20,1.9356757065015475,-0.046108930294994854
2024-12-23,1.9493083781345326,-0.03939081956846813
2024-12-24,1.9782572360806778,-0.025124970707402938
2024-12-25,1.9788302623775467,-0.024842586284509416
2024-12-26,1.975847998807698,-0.026312230490525113
2024-12-27,1.9690695059709984,-0.029652637027254958
2024-12-30,1.9691930047241708,-0.029591777474502923
2024-12-31,1.9488015139529626,-0.03964059963995892
2025-01-02,1.9444594714044443,-0.04178033595911568
2025-01-03,1.9418837145533592,-0.043049655737076975
2025-01-06,1.9573138393998717,-0.035445769277126726
2025-01-07,1.9785160232128731,-0.024997441734689874
2025-01-08,1.9741172244477923,-0.02716514722654817
2025-01-09,1.9666536828411838,-0.030843142286879233
2025-01-10,1.9358424832599537,-0.04602674356302128
2025-01-13,1.9228963133096029,-0.05240654977800052
2025-01-14,1.9073612805346432,-0.06006213432753815
2025-01-15,1.9274635637332924,-0.05015583217193109
2025-01-16,1.9385762245341858,-0.04467956987084998
2025-01-17,1.9395038054535392,-0.04422246274674435
2025-01-20,1.9477082158952628,-0.04017937132070215
2025-01-21,1.9429843935383833,-0.04250724677316842
2025-01-22,1.954679536753353,-0.03674394012308735
2025-02-03,1.9077019060819724,-0.05989427580318962
2025-02-04,1.9501389026433267,-0.03898154134616627
2025-02-05,1.9450491945419923,-0.041489723418690616
2025-02-07,1.9607378958595794,-0.03375841179874828
2025-02-10,1.9536372811284504,-0.03725755835449107
2025-02-11,1.9631992025992335,-0.03254549244925453
2025-02-12,1.9670244526824845,-0.030660428808921725
2025-02-13,1.9689750698728403,-0.02969917465253402
2025-02-14,1.9720189910907626,-0.028199145873483267
2025-02-17,1.9668027505980619,-0.030769682460117243
2025-02-18,1.9795768679046961,-0.0244746629063588
2025-02-19,1.9800835556272476,-0.024224969792968065
2025-02-20,1.9792804699755693,-0.024620726287080785
2025-02-21,1.981504699862544,-0.02352463719579867
2025-02-24,1.9759308169013863,-0.026271418158317794
2025-02-25,1.9740655526383066,-0.02719061082949481
2025-02-26,1.9753755064462528,-0.02654507230518055
2025-02-27,1.9924068383023439,-0.01815211923554161
2025-03-03,1.9593380319694667,-0.034448257550852346
2025-03-04,1.944514485264549,-0.04175322541074866
2025-03-05,1.9690756769601645,-0.02964959599541428
2025-03-06,1.9795400188940577,-0.024492821909985918
2025-03-07,1.9857241529079053,-0.021445312355645507
2025-03-10,1.982763789029847,-0.022904164505761493
2025-03-11,1.944646986944027,-0.041687929262044454
2025-03-12,1.9602280669048684,-0.034009652895251374
2025-03-13,1.9810493283616737,-0.023749041938090687
2025-03-14,1.9444752168712418,-0.04177257667375811
2025-03-17,1.9355368097655192,-0.04617737789479859
2025-03-18,1.940386800490498,-0.043787327317023395
2025-03-19,1.95509246546522,-0.036540450969738125
2025-03-20,1.9541221521754533,-0.03701861638702142
2025-03-21,1.9584979015657185,-0.03486226950896665
2025-03-24,1.9642292751141315,-0.0320378779920345
2025-03-25,1.962471839132977,-0.03290393343839404
2025-03-26,1.9655223716172434,-0.031400646661165266
2025-03-27,1.9470535664540154,-0.040501979210905925
2025-03-28,1.9362288600935265,-0.04583633903924278
2025-03-31,1.8814246747106422,-0.07284356077767873
2025-04-01,1.8841369227275262,-0.07150697885259649
2025-04-02,1.8935933813803836,-0.06684688448363918
2025-04-07,1.7174176513461128,-0.15366538151493225
2025-04-08,1.6509460071816557,-0.1864222671565271
2025-04-09,1.6549652505716714,-0.1844416046086481
2025-04-10,1.720551127382876,-0.1521212205800383
2025-04-11,1.6806486944794456,-0.17178493505361503
2025-04-14,1.7852672055229186,-0.1202294688797032
2025-04-15,1.7729546647859464,-0.12629702586506408
2025-04-16,1.76884437047968,-0.128322557837924
2025-04-17,1.758983414525874,-0.1331819864041327
2025-04-18,1.7474648039582044,-0.13885829867018273
2025-04-21,1.7301784921156054,-0.14737690457064778
2025-04-22,1.6263042895213262,-0.19856557935465513
2025-04-23,1.7087199369252686,-0.15795157061418108
2025-04-24,1.7609706307389001,-0.1322026964369074
2025-04-25,1.8118317995718018,-0.10713857305017072
2025-04-28,1.8465761952425481,-0.09001671289492696
2025-04-29,1.8829441128844213,-0.072094789431286
2025-04-30,1.9224635635061424,-0.05261980666372312
2025-05-02,1.931775297156783,-0.04803103203428316
2025-05-05,1.967837379274975,-0.03025982274960204
2025-05-06,1.8593020590347453,-0.08374547242583064
2025-05-07,1.9112699392244592,-0.058135967353278306
2025-05-08,1.9054466874045686,-0.06100563601160769
2025-05-09,1.943104810996252,-0.04244790566695322
2025-05-12,2.0152256572268317,-0.006907122193849924
2025-05-13,2.110042335878381,0.0
2025-05-14,2.1246011997851033,0.0
2025-05-15,2.1701956053514735,0.0
2025-05-16,2.17205783487475,0.0
